0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
6.100000000000000000e+01
6.800000000000000000e+01
2.600000000000000000e+01
1.900000000000000000e+01
2.000000000000000000e+00
7.000000000000000000e+00
3.000000000000000000e+00
2.400000000000000000e+01
1.800000000000000000e+01
7.000000000000000000e+00
3.000000000000000000e+00
2.200000000000000000e+01
1.400000000000000000e+01
1.200000000000000000e+01
6.000000000000000000e+00
3.600000000000000000e+01
3.800000000000000000e+01
2.700000000000000000e+01
3.100000000000000000e+01
3.800000000000000000e+01
5.300000000000000000e+01
1.600000000000000000e+01
3.000000000000000000e+00
2.100000000000000000e+01
6.000000000000000000e+00
4.740000000000000000e+02
3.000000000000000000e+02
7.960000000000000000e+02
6.150000000000000000e+02
1.120000000000000000e+03
8.650000000000000000e+02
1.550000000000000000e+02
5.520000000000000000e+02
